,Unnamed: 0,zone,year,month,day,hour,actual,predicted_NN
171,171,18,2005,6,20,3,115405,98364.6875
172,172,18,2005,6,20,4,118626,103873.2265625
173,173,18,2005,6,20,5,131054,121640.75
174,174,18,2005,6,20,6,150775,151972.296875
175,175,18,2005,6,20,7,162065,159634.59375
176,176,18,2005,6,20,8,166030,158800.765625
177,177,18,2005,6,20,9,170633,158213.625
178,178,18,2005,6,20,10,178068,166375.953125
179,179,18,2005,6,20,11,184106,167590.515625
180,180,18,2005,6,20,12,186059,173066.484375
181,181,18,2005,6,20,13,193567,169708.59375
182,182,18,2005,6,20,14,161313,147848.21875
183,183,18,2005,6,20,15,166844,152240.984375
184,184,18,2005,6,20,16,176385,170386.578125
185,185,18,2005,6,20,17,184372,177953.6875
186,186,18,2005,6,20,18,226530,213178.1875
187,187,18,2005,6,20,19,221969,185232.921875
188,188,18,2005,6,20,20,219653,233894.953125
189,189,18,2005,6,20,21,218548,190737.65625
190,190,18,2005,6,20,22,185873,170362.046875
191,191,18,2005,6,20,23,152302,142441.921875
192,192,18,2005,6,21,0,128707,115159.53125
193,193,18,2005,6,21,1,116985,105126.4140625
194,194,18,2005,6,21,2,110436,100009.1328125
195,195,18,2005,6,21,3,109908,99437.53125
196,196,18,2005,6,21,4,114944,105526.8359375
197,197,18,2005,6,21,5,128937,122747.3125
198,198,18,2005,6,21,6,148128,151637.09375
199,199,18,2005,6,21,7,160426,159638.296875
200,200,18,2005,6,21,8,165726,180133.703125
201,201,18,2005,6,21,9,172065,164700.625
202,202,18,2005,6,21,10,182943,213708.890625
203,203,18,2005,6,21,11,193605,229738.875
204,204,18,2005,6,21,12,204916,242658.546875
205,205,18,2005,6,21,13,220121,204405.984375
206,206,18,2005,6,21,14,222502,233012.84375
207,207,18,2005,6,21,15,206784,203843.28125
208,208,18,2005,6,21,16,231716,252127.078125
209,209,18,2005,6,21,17,242974,215497.78125
210,210,18,2005,6,21,18,271971,235795.0
211,211,18,2005,6,21,19,265750,235324.625
212,212,18,2005,6,21,20,258337,208995.375
213,213,18,2005,6,21,21,254715,227832.609375
214,214,18,2005,6,21,22,218494,194901.65625
215,215,18,2005,6,21,23,179172,161853.015625
216,216,18,2005,6,22,0,152148,135454.546875
217,217,18,2005,6,22,1,135583,116550.578125
218,218,18,2005,6,22,2,127301,125921.734375
219,219,18,2005,6,22,3,124006,124134.203125
220,220,18,2005,6,22,4,127115,126238.5078125
221,221,18,2005,6,22,5,140626,142764.6875
222,222,18,2005,6,22,6,160219,154009.78125
223,223,18,2005,6,22,7,173971,181109.953125
224,224,18,2005,6,22,8,182319,193426.90625
225,225,18,2005,6,22,9,198462,208522.6875
226,226,18,2005,6,22,10,212701,243728.71875
227,227,18,2005,6,22,11,218352,167938.4375
228,228,18,2005,6,22,12,224645,176831.421875
229,229,18,2005,6,22,13,233819,188844.890625
230,230,18,2005,6,22,14,226105,256358.921875
231,231,18,2005,6,22,15,221804,207515.859375
232,232,18,2005,6,22,16,237516,258610.046875
233,233,18,2005,6,22,17,251258,249584.640625
234,234,18,2005,6,22,18,281447,235838.25
235,235,18,2005,6,22,19,271697,235397.4375
236,236,18,2005,6,22,20,264002,248571.046875
237,237,18,2005,6,22,21,258443,227842.75
238,238,18,2005,6,22,22,223878,204737.515625
239,239,18,2005,6,22,23,184997,169172.328125
240,240,18,2005,6,23,0,156263,138711.703125
241,241,18,2005,6,23,1,139678,122004.46875
242,242,18,2005,6,23,2,130410,125925.21875
243,243,18,2005,6,23,3,127147,116076.4453125
244,244,18,2005,6,23,4,130435,118962.2890625
245,245,18,2005,6,23,5,141272,129010.1640625
246,246,18,2005,6,23,6,160220,139621.453125
247,247,18,2005,6,23,7,176671,146516.71875
248,248,18,2005,6,23,8,184799,173734.875
249,249,18,2005,6,23,9,195222,156086.1875
250,250,18,2005,6,23,10,209947,169592.140625
251,251,18,2005,6,23,11,223423,177373.65625
252,252,18,2005,6,23,12,237397,229768.5625
253,253,18,2005,6,23,13,252405,244795.03125
254,254,18,2005,6,23,14,265592,199398.5
255,255,18,2005,6,23,15,253226,207546.265625
256,256,18,2005,6,23,16,266780,249927.640625
257,257,18,2005,6,23,17,289778,256244.109375
258,258,18,2005,6,23,18,299026,288641.15625
259,259,18,2005,6,23,19,286893,257093.671875
260,260,18,2005,6,23,20,272803,235821.515625
261,261,18,2005,6,23,21,265969,227852.921875
262,262,18,2005,6,23,22,229040,194951.28125
263,263,18,2005,6,23,23,188756,169190.78125
264,264,18,2005,6,24,0,158376,135480.15625
265,265,18,2005,6,24,1,140712,112609.9609375
266,266,18,2005,6,24,2,129917,118962.453125
267,267,18,2005,6,24,3,124909,98475.0546875
268,268,18,2005,6,24,4,126896,105689.3984375
269,269,18,2005,6,24,5,137963,128592.9140625
270,270,18,2005,6,24,6,155767,152109.703125
271,271,18,2005,6,24,7,171575,170593.0
272,272,18,2005,6,24,8,181364,144511.765625
273,273,18,2005,6,24,9,195818,181651.765625
274,274,18,2005,6,24,10,215069,200476.390625
275,275,18,2005,6,24,11,235851,232262.328125
276,276,18,2005,6,24,12,254964,248025.21875
277,277,18,2005,6,24,13,273805,279784.40625
278,278,18,2005,6,24,14,279352,238392.203125
279,279,18,2005,6,24,15,293523,258905.09375
280,280,18,2005,6,24,16,305995,278887.78125
281,281,18,2005,6,24,17,323462,287485.9375
282,282,18,2005,6,24,18,319466,325113.96875
283,283,18,2005,6,24,19,302690,297561.59375
284,284,18,2005,6,24,20,283870,287615.34375
285,285,18,2005,6,24,21,274229,210124.0625
286,286,18,2005,6,24,22,241085,194890.546875
287,287,18,2005,6,24,23,204914,169222.140625
288,288,18,2005,6,25,0,172061,136797.375
289,289,18,2005,6,25,1,151559,133803.78125
290,290,18,2005,6,25,2,138048,118618.78125
291,291,18,2005,6,25,3,130540,97453.484375
292,292,18,2005,6,25,4,127372,98324.5234375
293,293,18,2005,6,25,5,130158,104058.2734375
294,294,18,2005,6,25,6,136750,112809.703125
295,295,18,2005,6,25,7,158128,136987.765625
296,296,18,2005,6,25,8,185666,181719.921875
297,297,18,2005,6,25,9,213760,221091.390625
298,298,18,2005,6,25,10,242373,242861.25
299,299,18,2005,6,25,11,267950,260429.140625
300,300,18,2005,6,25,12,289065,280952.75
301,301,18,2005,6,25,13,303505,258154.625
302,302,18,2005,6,25,14,284249,307206.1875
303,303,18,2005,6,25,15,295415,289052.0
304,304,18,2005,6,25,16,303977,237513.34375
305,305,18,2005,6,25,17,302264,296525.78125
306,306,18,2005,6,25,18,317390,284277.34375
307,307,18,2005,6,25,19,299703,278802.40625
308,308,18,2005,6,25,20,279760,261885.859375
309,309,18,2005,6,25,21,270078,249802.53125
310,310,18,2005,6,25,22,239360,227111.46875
311,311,18,2005,6,25,23,202955,172470.890625
312,312,18,2005,6,26,0,172881,149111.359375
313,313,18,2005,6,26,1,153789,133893.640625
314,314,18,2005,6,26,2,140218,133334.28125
315,315,18,2005,6,26,3,131193,125314.546875
316,316,18,2005,6,26,4,126728,125961.1875
317,317,18,2005,6,26,5,126546,124392.2421875
318,318,18,2005,6,26,6,131380,120321.6953125
319,319,18,2005,6,26,7,153269,157857.796875
320,320,18,2005,6,26,8,182872,178223.484375
321,321,18,2005,6,26,9,209259,183698.28125
322,322,18,2005,6,26,10,231076,203360.984375
323,323,18,2005,6,26,11,253779,258727.953125
324,324,18,2005,6,26,12,276729,277909.84375
325,325,18,2005,6,26,13,295528,289859.53125
326,326,18,2005,6,26,14,270418,297140.40625
327,327,18,2005,6,26,15,276265,300065.0625
328,328,18,2005,6,26,16,280510,281133.71875
329,329,18,2005,6,26,17,280899,275215.53125
330,330,18,2005,6,26,18,314147,284263.59375
331,331,18,2005,6,26,19,303441,280798.84375
332,332,18,2005,6,26,20,293734,261588.171875
333,333,18,2005,6,26,21,286147,269231.09375
334,334,18,2005,6,26,22,247352,228024.859375
335,335,18,2005,6,26,23,206234,185211.40625
336,336,18,2005,9,10,0,148763,135739.265625
337,337,18,2005,9,10,1,134276,107637.734375
338,338,18,2005,9,10,2,124980,119467.6796875
339,339,18,2005,9,10,3,120717,114258.6015625
340,340,18,2005,9,10,4,121254,111236.5078125
341,341,18,2005,9,10,5,128060,116235.21875
342,342,18,2005,9,10,6,138332,107896.015625
343,343,18,2005,9,10,7,153113,144443.828125
344,344,18,2005,9,10,8,174970,157752.03125
345,345,18,2005,9,10,9,191993,179712.34375
346,346,18,2005,9,10,10,208881,211861.890625
347,347,18,2005,9,10,11,225052,216244.328125
348,348,18,2005,9,10,12,240718,229081.25
349,349,18,2005,9,10,13,251884,230926.25
350,350,18,2005,9,10,14,253200,243096.5
351,351,18,2005,9,10,15,251881,251837.046875
352,352,18,2005,9,10,16,256265,226182.5625
353,353,18,2005,9,10,17,262881,228599.15625
354,354,18,2005,9,10,18,258555,254926.265625
355,355,18,2005,9,10,19,248747,213745.015625
356,356,18,2005,9,10,20,243275,236988.046875
357,357,18,2005,9,10,21,219578,212276.0625
358,358,18,2005,9,10,22,194659,185301.046875
359,359,18,2005,9,10,23,167506,158641.015625
360,360,18,2005,9,11,0,144391,137004.828125
361,361,18,2005,9,11,1,130021,123498.1484375
362,362,18,2005,9,11,2,120633,115535.453125
363,363,18,2005,9,11,3,115897,111130.328125
364,364,18,2005,9,11,4,114612,110058.2890625
365,365,18,2005,9,11,5,115934,112170.9296875
366,366,18,2005,9,11,6,121821,117184.796875
367,367,18,2005,9,11,7,137280,131174.890625
368,368,18,2005,9,11,8,165892,155403.78125
369,369,18,2005,9,11,9,186202,175098.5625
370,370,18,2005,9,11,10,199905,194148.65625
371,371,18,2005,9,11,11,212004,190642.1875
372,372,18,2005,9,11,12,225715,218659.171875
373,373,18,2005,9,11,13,230278,232669.828125
374,374,18,2005,9,11,14,232305,210140.375
375,375,18,2005,9,11,15,231636,232359.21875
376,376,18,2005,9,11,16,238021,259918.3125
377,377,18,2005,9,11,17,247135,225618.828125
378,378,18,2005,9,11,18,255020,265401.1875
379,379,18,2005,9,11,19,252550,235808.984375
380,380,18,2005,9,11,20,251277,160765.28125
381,381,18,2005,9,11,21,218197,212251.59375
382,382,18,2005,9,11,22,180801,151392.609375
383,383,18,2005,9,11,23,149770,129430.6484375
384,384,18,2005,9,12,0,129884,123024.9296875
385,385,18,2005,9,12,1,118744,103728.375
386,386,18,2005,9,12,2,112951,99798.140625
387,387,18,2005,9,12,3,112879,106864.21875
388,388,18,2005,9,12,4,118613,111269.9453125
389,389,18,2005,9,12,5,138671,127305.7734375
390,390,18,2005,9,12,6,170944,166249.53125
391,391,18,2005,9,12,7,172951,167269.515625
392,392,18,2005,9,12,8,169347,154071.984375
393,393,18,2005,9,12,9,175848,153446.734375
394,394,18,2005,9,12,10,182528,163448.578125
395,395,18,2005,9,12,11,191287,184270.921875
396,396,18,2005,9,12,12,203168,200063.234375
397,397,18,2005,9,12,13,220610,181160.953125
398,398,18,2005,9,12,14,219792,186591.796875
399,399,18,2005,9,12,15,227621,186903.34375
400,400,18,2005,9,12,16,243254,196684.046875
401,401,18,2005,9,12,17,265086,260545.578125
402,402,18,2005,9,12,18,267042,267682.75
403,403,18,2005,9,12,19,259595,224206.640625
404,404,18,2005,9,12,20,246837,238876.890625
405,405,18,2005,9,12,21,221311,184845.484375
406,406,18,2005,9,12,22,182533,151665.125
407,407,18,2005,9,12,23,152689,134917.953125
408,408,18,2005,9,13,0,133428,118038.015625
409,409,18,2005,9,13,1,121953,109191.578125
410,410,18,2005,9,13,2,116971,104861.890625
411,411,18,2005,9,13,3,115827,104570.5234375
412,412,18,2005,9,13,4,120233,109808.7265625
413,413,18,2005,9,13,5,138862,129750.3359375
414,414,18,2005,9,13,6,171467,165512.96875
415,415,18,2005,9,13,7,172550,157784.625
416,416,18,2005,9,13,8,166878,162023.015625
417,417,18,2005,9,13,9,171678,156264.296875
418,418,18,2005,9,13,10,180146,183277.3125
419,419,18,2005,9,13,11,193254,199978.21875
420,420,18,2005,9,13,12,208311,216987.34375
421,421,18,2005,9,13,13,230373,228170.546875
422,422,18,2005,9,13,14,249892,241767.671875
423,423,18,2005,9,13,15,257052,240728.890625
424,424,18,2005,9,13,16,270256,244015.375
425,425,18,2005,9,13,17,294754,260587.828125
426,426,18,2005,9,13,18,291942,262975.0
427,427,18,2005,9,13,19,287582,227858.734375
428,428,18,2005,9,13,20,280267,248657.265625
429,429,18,2005,9,13,21,258102,272384.0625
430,430,18,2005,9,13,22,220517,152454.796875
431,431,18,2005,9,13,23,185350,170042.5
432,432,18,2005,9,14,0,161158,148307.828125
433,433,18,2005,9,14,1,147773,142478.6875
434,434,18,2005,9,14,2,141714,107061.015625
435,435,18,2005,9,14,3,140595,106486.2421875
436,436,18,2005,9,14,4,145435,112489.5234375
437,437,18,2005,9,14,5,167300,121043.3359375
438,438,18,2005,9,14,6,203417,150749.03125
439,439,18,2005,9,14,7,209766,156837.609375
440,440,18,2005,9,14,8,204101,177870.171875
441,441,18,2005,9,14,9,208825,191081.65625
442,442,18,2005,9,14,10,222175,207293.765625
443,443,18,2005,9,14,11,238346,200044.515625
444,444,18,2005,9,14,12,253607,217026.53125
445,445,18,2005,9,14,13,266926,168258.171875
446,446,18,2005,9,14,14,269386,230531.578125
447,447,18,2005,9,14,15,241262,240643.96875
448,448,18,2005,9,14,16,244493,226206.125
449,449,18,2005,9,14,17,292229,227868.171875
450,450,18,2005,9,14,18,289942,269232.09375
451,451,18,2005,9,14,19,284691,257414.265625
452,452,18,2005,9,14,20,284993,224854.84375
453,453,18,2005,9,14,21,265078,237096.8125
454,454,18,2005,9,14,22,227449,202115.953125
455,455,18,2005,9,14,23,193991,170136.890625
456,456,18,2005,9,15,0,171538,148406.484375
457,457,18,2005,9,15,1,158517,145260.734375
458,458,18,2005,9,15,2,151505,140123.6875
459,459,18,2005,9,15,3,150646,138282.375
460,460,18,2005,9,15,4,156588,112553.4765625
461,461,18,2005,9,15,5,178488,121107.1015625
462,462,18,2005,9,15,6,214800,180803.6875
463,463,18,2005,9,15,7,222397,156893.984375
464,464,18,2005,9,15,8,218452,210869.5
465,465,18,2005,9,15,9,227745,184235.953125
466,466,18,2005,9,15,10,243042,200641.375
467,467,18,2005,9,15,11,258428,221014.25
468,468,18,2005,9,15,12,274796,239404.390625
469,469,18,2005,9,15,13,292892,258048.625
470,470,18,2005,9,15,14,285628,241843.390625
471,471,18,2005,9,15,15,281773,247117.234375
472,472,18,2005,9,15,16,301532,285479.53125
473,473,18,2005,9,15,17,301103,280974.5625
474,474,18,2005,9,15,18,339220,325737.03125
475,475,18,2005,9,15,19,313690,312122.25
476,476,18,2005,9,15,20,306963,224916.0625
477,477,18,2005,9,15,21,283695,210185.703125
478,478,18,2005,9,15,22,242459,195027.640625
479,479,18,2005,9,15,23,204495,170707.828125
480,480,18,2005,9,16,0,177583,148443.65625
481,481,18,2005,9,16,1,163251,145298.484375
482,482,18,2005,9,16,2,154537,107141.921875
483,483,18,2005,9,16,3,150175,106567.4375
484,484,18,2005,9,16,4,153037,112577.03125
485,485,18,2005,9,16,5,171578,121140.8984375
486,486,18,2005,9,16,6,207026,150841.953125
487,487,18,2005,9,16,7,214578,156923.640625
488,488,18,2005,9,16,8,211902,210906.109375
489,489,18,2005,9,16,9,222999,184274.75
490,490,18,2005,9,16,10,239610,226040.4375
491,491,18,2005,9,16,11,256036,257287.328125
492,492,18,2005,9,16,12,273643,271757.90625
493,493,18,2005,9,16,13,292138,200250.640625
494,494,18,2005,9,16,14,294581,269981.375
495,495,18,2005,9,16,15,290488,218823.609375
496,496,18,2005,9,16,16,294636,248253.859375
497,497,18,2005,9,16,17,295847,264884.1875
498,498,18,2005,9,16,18,319921,255755.71875
499,499,18,2005,9,16,19,291789,227973.40625
500,500,18,2005,9,16,20,273664,248764.84375
501,501,18,2005,9,16,21,250890,199276.359375
502,502,18,2005,9,16,22,225097,182135.4375
503,503,18,2005,9,16,23,197972,152852.625
504,504,18,2005,12,25,0,242900,240540.25
505,505,18,2005,12,25,1,237852,234358.328125
506,506,18,2005,12,25,2,238217,226747.328125
507,507,18,2005,12,25,3,240835,228514.6875
508,508,18,2005,12,25,4,239369,234266.3125
509,509,18,2005,12,25,5,245802,247712.203125
510,510,18,2005,12,25,6,242999,264711.875
511,511,18,2005,12,25,7,276818,255233.953125
512,512,18,2005,12,25,8,291562,268975.375
513,513,18,2005,12,25,9,296371,194430.984375
514,514,18,2005,12,25,10,294840,253755.21875
515,515,18,2005,12,25,11,287884,244641.09375
516,516,18,2005,12,25,12,280943,189728.40625
517,517,18,2005,12,25,13,273851,238600.90625
518,518,18,2005,12,25,14,263897,236338.796875
519,519,18,2005,12,25,15,249468,239144.203125
520,520,18,2005,12,25,16,247681,225773.8125
521,521,18,2005,12,25,17,246825,273764.65625
522,522,18,2005,12,25,18,253581,254468.03125
523,523,18,2005,12,25,19,262188,234317.640625
524,524,18,2005,12,25,20,258732,258645.40625
525,525,18,2005,12,25,21,251311,237601.1875
526,526,18,2005,12,25,22,236062,228792.0
527,527,18,2005,12,25,23,217910,209674.453125
528,528,18,2005,12,26,0,203015,177713.078125
529,529,18,2005,12,26,1,193635,172934.5625
530,530,18,2005,12,26,2,191164,179729.875
531,531,18,2005,12,26,3,192583,177384.015625
532,532,18,2005,12,26,4,199363,188263.46875
533,533,18,2005,12,26,5,207345,206944.203125
534,534,18,2005,12,26,6,203957,210691.59375
535,535,18,2005,12,26,7,217779,212547.875
536,536,18,2005,12,26,8,243969,197083.078125
537,537,18,2005,12,26,9,244384,203157.453125
538,538,18,2005,12,26,10,244053,243911.8125
539,539,18,2005,12,26,11,247171,222289.296875
540,540,18,2005,12,26,12,241015,214418.109375
541,541,18,2005,12,26,13,227877,190248.6875
542,542,18,2005,12,26,14,221903,188599.484375
543,543,18,2005,12,26,15,227921,195945.109375
544,544,18,2005,12,26,16,245570,202078.1875
545,545,18,2005,12,26,17,233838,228457.875
546,546,18,2005,12,26,18,243806,226786.84375
547,547,18,2005,12,26,19,259703,244668.59375
548,548,18,2005,12,26,20,285658,277746.03125
549,549,18,2005,12,26,21,275510,211128.140625
550,550,18,2005,12,26,22,258414,221939.28125
551,551,18,2005,12,26,23,242178,205883.65625
552,552,18,2005,12,27,0,233780,210494.296875
553,553,18,2005,12,27,1,235493,209181.3125
554,554,18,2005,12,27,2,240782,215536.1875
555,555,18,2005,12,27,3,251161,222972.484375
556,556,18,2005,12,27,4,266320,234897.375
557,557,18,2005,12,27,5,290572,239071.609375
558,558,18,2005,12,27,6,317948,323236.75
559,559,18,2005,12,27,7,333280,309012.90625
560,560,18,2005,12,27,8,329058,299722.78125
561,561,18,2005,12,27,9,301070,234688.703125
562,562,18,2005,12,27,10,270389,241214.625
563,563,18,2005,12,27,11,245587,220736.375
564,564,18,2005,12,27,12,227905,201058.453125
565,565,18,2005,12,27,13,216466,190252.421875
566,566,18,2005,12,27,14,211183,182095.921875
567,567,18,2005,12,27,15,219985,206621.390625
568,568,18,2005,12,27,16,238011,231935.34375
569,569,18,2005,12,27,17,244190,228408.734375
570,570,18,2005,12,27,18,248091,265042.71875
571,571,18,2005,12,27,19,269145,235997.984375
572,572,18,2005,12,27,20,284688,239507.765625
573,573,18,2005,12,27,21,290211,263830.875
574,574,18,2005,12,27,22,275711,226654.375
575,575,18,2005,12,27,23,263429,240755.125
576,576,18,2005,12,28,0,254990,234826.484375
577,577,18,2005,12,28,1,254625,239861.46875
578,578,18,2005,12,28,2,257620,242545.796875
579,579,18,2005,12,28,3,263265,251048.859375
580,580,18,2005,12,28,4,272690,220680.96875
581,581,18,2005,12,28,5,291962,245267.9375
